transaction_id,transaction_type,account_id,amount,Location,timestamp
14227,Debit,228,10398.3,Kathleenside,2025-06-13 10:17:46.320296
14228,Debit,456,5039.55,North Richardshire,2026-03-30 10:17:46.320319
14229,Credit,146,2333.93,East Sherry,2026-02-07 10:17:46.320343
14230,Credit,555,6298.08,Port Lucastown,2025-09-02 10:17:46.320367
14231,Credit,796,16647.8,West Robertfurt,2026-03-21 10:17:46.320394
14232,Credit,453,17689.67,Muellermouth,2025-07-07 10:17:46.320421
14233,Debit,868,17201.69,Paulview,2026-05-26 10:17:46.320455
14234,Credit,953,17673.79,Justinhaven,2025-08-28 10:17:46.320482
14235,Debit,580,5016.69,Garciaborough,2025-06-19 10:17:46.320507
14236,Credit,523,2914.71,South Danielville,2025-06-15 10:17:46.320541
14237,Credit,609,3929.98,East Sheila,2026-04-13 10:17:46.320568
14238,Debit,501,624.33,New Annmouth,2025-08-30 10:17:46.320593
14239,Debit,1268,2941.92,Gabrielville,2025-11-16 10:17:46.320620
14240,Debit,97,12035.32,New Spencerview,2025-10-25 10:17:46.320646
14241,Debit,390,12870.37,Kyleshire,2026-01-08 10:17:46.320673
14242,Credit,1464,17911.68,North Eric,2025-08-15 10:17:46.320698
14243,Debit,1695,18840.56,Johnsontown,2025-07-31 10:17:46.320722
14244,Credit,1008,17557.9,Nguyenshire,2025-09-30 10:17:46.320759
14245,Debit,812,5198.9,Jonesmouth,2026-03-07 10:17:46.320793
14246,Credit,753,12612.23,South Matthewmouth,2025-07-14 10:17:46.320824
14247,Debit,765,19365.49,Port Michaelmouth,2025-07-19 10:17:46.320848
14248,Credit,1271,18109.48,Johnton,2025-10-30 10:17:46.320872
14249,Credit,527,5408.69,South Anthony,2025-12-31 10:17:46.320895
14250,Debit,1886,11957.23,North Brittany,2025-08-04 10:17:46.320917
14251,Credit,1289,18492.18,East Donna,2026-04-03 10:17:46.320940
14252,Credit,1632,17743.64,Forbesberg,2025-10-12 10:17:46.320963
14253,Credit,519,345.96,Kevinfurt,2025-10-14 10:17:46.320998
14254,Credit,1948,2436.51,Port Jacobbury,2025-07-21 10:17:46.321023
14255,Credit,1822,15868.38,West Douglasville,2025-12-01 10:17:46.321050
14256,Credit,1977,17174.93,New Angelamouth,2026-05-24 10:17:46.321076
14257,Credit,269,13639.61,New Samuel,2025-12-29 10:17:46.321103
14258,Credit,642,6087.33,Kristinview,2025-10-09 10:17:46.321128
14259,Debit,313,8934.57,South Davidfurt,2026-05-10 10:17:46.321154
14260,Credit,1087,15884.64,South Patriciaport,2025-07-03 10:17:46.321181
14261,Debit,680,12403.5,Rachelbury,2025-09-27 10:17:46.321207
14262,Debit,1625,10249.79,East Robertville,2025-10-21 10:17:46.321231
14263,Debit,1480,5598.22,West James,2026-02-12 10:17:46.321255
14264,Credit,1612,5400.23,Byrdmouth,2025-07-10 10:17:46.321277
14265,Credit,342,7690.63,Samanthaton,2025-07-05 10:17:46.321312
14266,Debit,797,10065.9,Sarachester,2026-01-26 10:17:46.321335
14267,Debit,821,7738.61,Tanyabury,2026-04-15 10:17:46.321358
14268,Debit,490,12124.08,New Daniel,2025-08-26 10:17:46.321383
14269,Debit,1252,13458.52,West Jessicaside,2025-06-25 10:17:46.321408
14270,Debit,1220,17820.93,New Juan,2026-01-31 10:17:46.321435
14271,Debit,1636,13175.79,Lake Amber,2025-10-14 10:17:46.321460
14272,Credit,12,13855.67,Hansonmouth,2026-02-04 10:17:46.321485
14273,Credit,531,9.05,New Angelaview,2026-02-04 10:17:46.321520
14274,Debit,209,1116.22,Philliptown,2025-11-04 10:17:46.321549
14275,Credit,1215,16832.44,West Johnstad,2025-11-22 10:17:46.321575
14276,Credit,296,10602.8,Ryanville,2025-08-03 10:17:46.321601
14277,Credit,527,2440.89,Murphytown,2025-12-02 10:17:46.321627
14278,Credit,1071,3286.82,South Brenda,2025-10-02 10:17:46.321661
14279,Debit,132,6028.38,Hollyland,2025-11-21 10:17:46.321686
14280,Debit,845,7039.03,Danielside,2025-08-23 10:17:46.321712
14281,Debit,1885,18861.35,Hernandezton,2025-09-11 10:17:46.321735
14282,Debit,1107,19996.44,Port Michael,2026-01-16 10:17:46.321766
14283,Credit,1274,10749.18,North Dennisborough,2025-11-19 10:17:46.321788
14284,Debit,1798,11099.6,Shannonburgh,2026-04-25 10:17:46.321813
14285,Debit,1441,8048.89,Edwardmouth,2026-01-14 10:17:46.321836
14286,Credit,1246,4941.34,Lake Clintonfurt,2025-08-21 10:17:46.321859
14287,Credit,1990,10228.85,Jamieberg,2026-02-25 10:17:46.321883
14288,Credit,1211,5537.31,Jonesville,2025-07-16 10:17:46.321906
14289,Credit,1006,18156.52,Port Katie,2025-11-29 10:17:46.321941
14290,Credit,558,17108.56,Jonathanborough,2025-10-04 10:17:46.321963
14291,Credit,1996,13270.94,Bryantberg,2026-01-23 10:17:46.321987
14292,Debit,535,848.97,Michaelport,2026-05-28 10:17:46.322022
14293,Debit,1371,18460.43,New Anthony,2026-03-10 10:17:46.322047
14294,Debit,550,3563.6,Lake Jessicaborough,2026-04-23 10:17:46.322072
14295,Credit,402,1385.05,Port William,2026-04-28 10:17:46.322099
14296,Debit,965,9502.54,North Jason,2025-08-06 10:17:46.322124
14297,Debit,481,5997.09,Camachostad,2025-11-24 10:17:46.322149
14298,Debit,160,405.04,Port Julieberg,2025-12-02 10:17:46.322183
14299,Debit,1740,4497.56,New Linda,2026-03-18 10:17:46.322210
14300,Credit,1879,1989.46,Joshuaville,2025-08-02 10:17:46.322232
14301,Credit,1058,9250.07,New Michael,2025-08-11 10:17:46.322256
14302,Debit,765,8106.35,Barkerborough,2025-06-05 10:17:46.322278
14303,Debit,1542,576.01,Aaronfort,2026-03-01 10:17:46.322310
14304,Debit,621,6034.47,North Melissa,2025-08-07 10:17:46.322333
14305,Debit,1311,19094.71,Brycemouth,2025-09-13 10:17:46.322355
14306,Debit,953,15489.53,Port Javierville,2025-09-10 10:17:46.322381
14307,Credit,1772,2700.17,Lindsayville,2026-01-21 10:17:46.322408
14308,Credit,532,5872.26,South Jeanette,2026-05-22 10:17:46.322433
14309,Credit,1134,12127.94,Baileyville,2025-12-23 10:17:46.322458
14310,Credit,1906,12457.21,West Alexander,2025-09-29 10:17:46.322484
14311,Credit,336,12046.42,Hamiltonview,2026-02-07 10:17:46.322509
14312,Credit,1091,528.64,Port Krystalport,2026-04-03 10:17:46.322544
14313,Debit,1645,546.1,Adamfort,2025-12-06 10:17:46.322571
14314,Credit,1064,11480.84,New Brent,2025-07-22 10:17:46.322597
14315,Credit,375,11609.54,New Eddie,2026-03-16 10:17:46.322622
14316,Debit,1388,3618.87,Brownview,2026-03-11 10:17:46.322647
14317,Debit,1264,3784.66,New Monica,2026-01-19 10:17:46.322681
14318,Debit,190,18376.22,Rossfort,2026-05-16 10:17:46.322706
14319,Credit,1208,9173.67,Port Aprilfort,2026-05-06 10:17:46.322737
14320,Credit,1550,4399.32,Taylorberg,2025-10-09 10:17:46.322762
14321,Debit,1193,1189.23,North Jamesmouth,2026-04-23 10:17:46.322792
14322,Credit,422,6070.49,North David,2026-04-09 10:17:46.322817
14323,Debit,255,10669.4,Karenfurt,2025-08-24 10:17:46.322839
14324,Debit,1213,12385.35,Sarahview,2026-04-08 10:17:46.322863
14325,Debit,1353,3145.93,South Stephanie,2025-09-07 10:17:46.322888
14326,Credit,879,9010.16,Lake Chelseaside,2025-09-18 10:17:46.322913
14327,Credit,1157,14864.49,Whiteland,2026-05-24 10:17:46.322940
14328,Credit,1023,10081.67,Parksport,2026-05-26 10:17:46.322974
14329,Credit,980,4803.33,South Victoriachester,2026-01-18 10:17:46.323008
14330,Debit,741,4077.59,Levineville,2026-02-20 10:17:46.323035
14331,Credit,726,8318.66,North Katelynport,2026-05-04 10:17:46.323069
14332,Debit,1876,13159.39,New Daleton,2025-09-25 10:17:46.323095
14333,Credit,1669,9100.34,East Ryan,2026-02-01 10:17:46.323122
14334,Credit,1208,18494.13,Martinburgh,2025-09-02 10:17:46.323147
14335,Credit,267,10891.26,North Johnside,2025-06-17 10:17:46.323182
14336,Debit,1255,14846.64,Port Heather,2025-11-03 10:17:46.323208
14337,Credit,1660,17713.91,South Lindsey,2025-11-17 10:17:46.323231
14338,Debit,267,9443.5,Kendratown,2026-05-02 10:17:46.323255
14339,Credit,1035,3175.94,Boydview,2026-03-01 10:17:46.323279
14340,Debit,1057,1034.46,Richardchester,2026-01-28 10:17:46.323310
14341,Credit,1312,5844.91,Singletonmouth,2026-01-15 10:17:46.323332
14342,Credit,139,16161.66,Smithberg,2026-03-21 10:17:46.323363
14343,Credit,1681,18247.99,Lake Stephenbury,2026-02-04 10:17:46.323394
14344,Debit,1733,17548.43,Harrisbury,2026-03-05 10:17:46.323418
14345,Credit,855,584.96,Calebton,2025-06-09 10:17:46.323449
14346,Credit,561,17295.66,Johnsonside,2026-02-14 10:17:46.323475
14347,Debit,935,18771.64,North Phillipburgh,2026-02-20 10:17:46.323510
14348,Credit,592,5720.37,West Amandashire,2026-04-22 10:17:46.323537
14349,Debit,844,19253.46,Delgadochester,2025-08-15 10:17:46.323563
14350,Debit,576,15045.13,Harrismouth,2025-09-25 10:17:46.323597
14351,Debit,1527,9586.56,North Jeffreyton,2026-01-13 10:17:46.323631
14352,Debit,1921,14282.55,West Michaelview,2026-02-10 10:17:46.323657
14353,Credit,1526,7396.45,East Samuel,2026-02-22 10:17:46.323684
14354,Credit,890,10341.29,Lake Matthew,2025-07-21 10:17:46.323709
14355,Credit,1137,2103.61,Hernandezville,2025-07-10 10:17:46.323732
14356,Debit,746,16760.71,New Joshuaberg,2025-12-08 10:17:46.323765
14357,Debit,1447,2458.99,Port Sherryhaven,2025-06-18 10:17:46.323790
14358,Debit,1560,1942.74,New Brandon,2026-03-02 10:17:46.323814
14359,Debit,232,11076.98,North Phillip,2025-12-04 10:17:46.323837
14360,Credit,1396,9788.6,Ramirezmouth,2026-03-07 10:17:46.323860
14361,Debit,692,16621.23,Blairbury,2025-10-11 10:17:46.323894
14362,Debit,331,2161.25,South Theodorefort,2025-09-16 10:17:46.323928
14363,Credit,117,14617.17,New Roy,2025-12-23 10:17:46.323955
14364,Credit,375,1721.09,Kennethchester,2026-01-05 10:17:46.323980
14365,Credit,269,6446.74,Wendyside,2026-03-08 10:17:46.324005
14366,Credit,1861,3995.12,Clarktown,2025-06-16 10:17:46.324031
14367,Debit,1279,429.86,South Johnnyland,2025-11-02 10:17:46.324065
14368,Credit,1433,235.05,North Jason,2026-04-06 10:17:46.324092
14369,Debit,716,16369.57,Mooreburgh,2026-05-30 10:17:46.324117
14370,Credit,395,7507.76,Lindamouth,2026-04-21 10:17:46.324151
14371,Credit,1668,19329.19,East Marcusville,2026-05-29 10:17:46.324180
14372,Debit,1859,2351.55,Michaelton,2026-01-19 10:17:46.324207
14373,Credit,1401,12513.13,Reedville,2026-03-14 10:17:46.324232
14374,Credit,1786,11636.01,East Luisville,2025-07-27 10:17:46.324264
14375,Debit,451,13596.54,New Jamesside,2025-07-29 10:17:46.324288
14376,Credit,1048,11861.1,Port Annette,2026-05-12 10:17:46.324312
14377,Debit,193,8952.06,East Dwayneland,2025-10-05 10:17:46.324335
14378,Credit,1809,18115.54,Morganbury,2025-12-11 10:17:46.324359
14379,Credit,1953,5853.1,South Barbara,2026-05-15 10:17:46.324384
14380,Debit,1241,19637.06,Jocelynview,2026-03-17 10:17:46.324409
14381,Debit,951,19955.36,Rebeccaville,2026-05-12 10:17:46.324435
14382,Credit,1233,15983.26,Flemingstad,2025-08-23 10:17:46.324460
14383,Debit,1627,6763.71,Thompsontown,2025-08-23 10:17:46.324495
14384,Credit,943,12555.86,West Cassandra,2025-11-25 10:17:46.324529
14385,Credit,1354,2144.87,Port Sharon,2025-08-14 10:17:46.324554
14386,Debit,1587,9912.78,Lunaside,2025-12-30 10:17:46.324580
14387,Credit,1143,8470.55,Teresatown,2025-10-21 10:17:46.324614
14388,Debit,1585,4252.05,Port Nicholasstad,2025-06-19 10:17:46.324639
14389,Credit,78,6432.69,Port Alexandria,2026-03-08 10:17:46.324666
14390,Debit,454,10723.07,Karenstad,2026-03-28 10:17:46.324691
14391,Credit,1913,14802.89,South Michellemouth,2025-07-21 10:17:46.324716
14392,Credit,1632,15027.5,South Racheltown,2025-12-26 10:17:46.324740
14393,Credit,1647,10449.75,East Benjaminstad,2026-03-15 10:17:46.324764
14394,Debit,579,17844.88,South Cynthiaville,2026-04-21 10:17:46.324788
14395,Debit,1684,3886.29,Lake Bill,2025-10-02 10:17:46.324813
14396,Debit,1245,18671.73,East Jeremiahberg,2026-03-09 10:17:46.324835
14397,Credit,1823,1785.78,Reidshire,2025-10-09 10:17:46.324860
14398,Credit,1206,18949.62,South John,2026-01-26 10:17:46.324894
14399,Credit,1936,1500.09,East Olivia,2025-11-30 10:17:46.324919
14400,Credit,1043,5082.75,Lisafurt,2025-10-01 10:17:46.324945
14401,Debit,1400,12772.95,Kaylabury,2026-04-10 10:17:46.324971
14402,Credit,500,8662.34,Lake Michaeltown,2025-08-05 10:17:46.324996
14403,Credit,1839,5538.65,South Ricky,2025-09-12 10:17:46.325023
14404,Debit,725,3079.95,New Danielle,2025-07-07 10:17:46.325048
14405,Debit,261,13575.15,East Shannonton,2025-12-14 10:17:46.325073
14406,Debit,1598,7390.27,North Alexander,2026-04-27 10:17:46.325101
14407,Debit,965,15546.09,Smithland,2026-03-30 10:17:46.325126
14408,Debit,1071,18656.63,Johnsonberg,2026-01-16 10:17:46.325160
14409,Debit,1689,6754.27,Patriciaview,2026-01-26 10:17:46.325195
14410,Debit,1248,6584.09,North Justin,2025-09-08 10:17:46.325219
14411,Credit,751,5943.35,Sanchezburgh,2025-11-11 10:17:46.325242
14412,Debit,1805,13772.57,West Michael,2025-11-28 10:17:46.325273
14413,Credit,1431,13489.22,Lake Micheal,2026-03-31 10:17:46.325295
14414,Credit,1008,19757.16,Williamfurt,2025-09-06 10:17:46.325318
14415,Debit,908,14973.79,Lake Adammouth,2026-01-11 10:17:46.325342
14416,Debit,775,16432.88,New Victoria,2025-07-28 10:17:46.325367
14417,Credit,1138,8514.9,Andrewbury,2025-10-13 10:17:46.325391
14418,Credit,538,12193.36,Russellport,2025-06-18 10:17:46.325417
14419,Credit,600,17309.16,East Shawnfort,2025-09-30 10:17:46.325451
14420,Debit,1243,14114.63,Martinview,2026-02-22 10:17:46.325478
14421,Credit,1723,6408.87,Port Daniel,2026-01-25 10:17:46.325514
14422,Debit,1992,10784.34,Petersonshire,2025-06-06 10:17:46.325539
14423,Debit,1965,2491.28,Burchshire,2026-05-25 10:17:46.325573
14424,Debit,1517,12573.7,Owenstad,2025-09-19 10:17:46.325607
14425,Debit,1523,13009.72,West Jennifer,2026-02-04 10:17:46.325640
14426,Debit,1220,15279.45,Connorhaven,2025-06-19 10:17:46.325666
14427,Credit,1956,18302.69,Port Kevin,2026-02-24 10:17:46.325691
14428,Debit,1431,17715.6,Kennethtown,2026-04-15 10:17:46.325715
14429,Debit,378,1849.51,Wilsonland,2026-01-17 10:17:46.325739
14430,Debit,1191,4800.49,Snyderport,2026-02-28 10:17:46.325770
14431,Credit,1711,12169.09,New Andrew,2025-12-09 10:17:46.325804
14432,Debit,1546,17382.86,New Timothy,2025-06-05 10:17:46.325827
14433,Credit,1834,1790.11,Harrisshire,2025-11-11 10:17:46.325850
14434,Credit,1708,10360.48,East Scotthaven,2026-03-30 10:17:46.325883
14435,Credit,1632,11313.37,Port Crystaltown,2025-09-24 10:17:46.325910
14436,Credit,1944,19697.28,Curtisside,2026-05-13 10:17:46.325947
14437,Credit,1416,9284.99,Stewartville,2026-05-18 10:17:46.325981
14438,Debit,34,5379.16,New Shawn,2026-05-04 10:17:46.326015
14439,Debit,1751,9376.08,Ryanfort,2025-09-18 10:17:46.326040
14440,Debit,1762,374.05,Port Kevinbury,2025-11-01 10:17:46.326066
14441,Credit,1635,18059.5,Caseborough,2026-03-22 10:17:46.326093
14442,Debit,1735,14628.74,Lake Edward,2025-10-17 10:17:46.326127
14443,Credit,353,4577.62,Leonardhaven,2026-04-29 10:17:46.326152
14444,Debit,1088,11596.26,Paulland,2025-11-16 10:17:46.326178
14445,Debit,566,12280.63,Lake Lesliehaven,2025-08-28 10:17:46.326204
14446,Credit,1435,11735.22,Lake Stephenfurt,2026-05-14 10:17:46.326228
14447,Credit,330,14901.39,Markmouth,2025-06-25 10:17:46.326253
14448,Credit,1961,16114.59,North Danielport,2025-07-15 10:17:46.326276
14449,Credit,824,1022.14,Lake Nathanfort,2026-04-22 10:17:46.326300
14450,Debit,429,18580.29,Lake Erin,2026-01-09 10:17:46.326324
14451,Debit,1988,8492.17,Fullerville,2026-02-22 10:17:46.326346
14452,Credit,1366,5999.81,New Amberside,2026-03-25 10:17:46.326378
14453,Credit,1126,19298.61,Michelleland,2026-04-29 10:17:46.326402
14454,Credit,197,14555.06,West Brookestad,2025-11-28 10:17:46.326424
14455,Debit,244,1248.1,Lawsonport,2025-08-16 10:17:46.326449
14456,Debit,318,9286.13,Port Corey,2026-04-14 10:17:46.326482
14457,Credit,900,8875.56,Branchfurt,2026-05-28 10:17:46.326508
14458,Debit,354,9815.04,Arthurmouth,2025-08-08 10:17:46.326542
14459,Credit,1805,12655.48,Phillipsfort,2026-05-19 10:17:46.326567
14460,Debit,226,19310.89,Williefort,2025-10-13 10:17:46.326601
14461,Debit,1360,2386.07,Garrettmouth,2026-03-11 10:17:46.326626
14462,Debit,1912,14804.97,West David,2026-04-10 10:17:46.326652
14463,Debit,992,6388.91,North Ellenchester,2026-04-11 10:17:46.326677
14464,Debit,1462,136.51,Lake Christopher,2025-09-19 10:17:46.326704
14465,Credit,1747,6492.7,Port Gregory,2026-02-20 10:17:46.326727
14466,Debit,1691,3844.54,Lake Sarahaven,2025-12-11 10:17:46.326750
14467,Debit,329,13597.42,Mccoyburgh,2025-12-04 10:17:46.326774
14468,Debit,485,17220.54,Edwintown,2026-02-27 10:17:46.326805
14469,Credit,1570,6210.5,Lake Kenneth,2025-08-30 10:17:46.326827
14470,Credit,1167,6161.72,Steelefort,2025-12-25 10:17:46.326850
14471,Credit,1449,287.84,Chaseborough,2025-09-20 10:17:46.326884
14472,Debit,798,404.11,New Bradley,2025-07-31 10:17:46.326918
14473,Credit,1887,6295.52,Port Kimberly,2026-05-05 10:17:46.326943
14474,Credit,816,1270.37,Lake Elizabethbury,2026-04-01 10:17:46.326968
14475,Credit,1299,10536.55,Lake Joel,2025-10-22 10:17:46.326995
14476,Debit,957,11234.2,Porterhaven,2025-08-21 10:17:46.327020
14477,Credit,78,827.82,Jeffreyville,2025-07-16 10:17:46.327055
14478,Debit,108,15324.14,Haleberg,2026-01-19 10:17:46.327080
14479,Debit,1767,12638.13,Edwardsmouth,2025-12-04 10:17:46.327114
14480,Debit,1350,12483.37,West Scottborough,2026-04-29 10:17:46.327147
14481,Debit,1156,13194.41,Bradleyview,2025-07-06 10:17:46.327174
14482,Debit,1609,16940.81,Hallfort,2026-04-29 10:17:46.327211
14483,Credit,1810,9968.14,Lynnchester,2026-02-13 10:17:46.327242
14484,Debit,1241,5720.07,Williamshaven,2025-06-17 10:17:46.327265
14485,Debit,837,2559.95,Johnmouth,2025-08-11 10:17:46.327296
14486,Credit,367,13879.48,Petersonport,2025-07-21 10:17:46.327319
14487,Debit,1337,18830.97,Karenport,2026-03-16 10:17:46.327349
14488,Credit,1491,7599.48,East Alexander,2025-12-07 10:17:46.327374
14489,Credit,1036,9808.44,New Morgan,2025-08-31 10:17:46.327399
14490,Debit,294,8040.13,Briannaton,2026-03-09 10:17:46.327425
14491,Debit,276,5305.11,North Michaelchester,2026-02-08 10:17:46.327450
14492,Debit,1057,15464.62,Michelleburgh,2026-02-10 10:17:46.327477
14493,Credit,1187,4369.39,Howardfurt,2026-01-09 10:17:46.327508
14494,Debit,731,17691.99,Port Joelland,2026-01-18 10:17:46.327542
14495,Debit,447,9630.3,Jamieview,2025-06-21 10:17:46.327568
14496,Debit,557,12205.61,Michellechester,2026-04-15 10:17:46.327593
14497,Debit,866,16584.49,Port Catherinemouth,2025-11-04 10:17:46.327618
14498,Debit,569,11972.35,North Edwardhaven,2026-03-23 10:17:46.327645
14499,Credit,136,3963.98,Lake Jenniferhaven,2026-02-03 10:17:46.327672
14500,Credit,759,13251.08,Cooperland,2026-05-14 10:17:46.327699
14501,Credit,1151,11176.75,Lukeview,2026-03-28 10:17:46.327731
14502,Credit,1725,762.08,Kathrynshire,2026-03-16 10:17:46.327754
14503,Credit,750,6268.24,Joanneland,2025-12-15 10:17:46.327777
14504,Debit,1833,16002.82,South Robertfurt,2026-01-28 10:17:46.327800
14505,Debit,485,7441.26,East Michelle,2026-03-24 10:17:46.327824
14506,Credit,984,15987.89,Lake Angela,2026-01-03 10:17:46.327847
14507,Debit,1133,4086.77,West Kevinbury,2025-09-30 10:17:46.327870
14508,Credit,792,10711.54,Dianestad,2025-11-28 10:17:46.327894
14509,Credit,1337,13333.36,Hernandezburgh,2025-10-11 10:17:46.327917
14510,Debit,1592,12218.8,East Jamesside,2025-06-25 10:17:46.327948
14511,Debit,30,19254.43,Lake Joshuashire,2025-09-12 10:17:46.327975
14512,Debit,1959,3737.16,North Davidland,2025-11-15 10:17:46.328002
14513,Debit,611,5755.97,East Georgemouth,2025-09-17 10:17:46.328029
14514,Credit,1001,17260.81,Masonside,2025-08-30 10:17:46.328055
14515,Debit,1717,11348.41,Lake William,2026-04-22 10:17:46.328089
14516,Debit,1211,15319.14,North Amy,2026-04-13 10:17:46.328114
14517,Credit,1841,3248.02,Johnsonview,2025-11-23 10:17:46.328140
14518,Debit,1277,4279.73,South Brian,2025-08-13 10:17:46.328178
14519,Credit,921,8759.3,Annaport,2026-02-26 10:17:46.328203
14520,Debit,329,12117.98,Heatherview,2026-04-19 10:17:46.328227
14521,Debit,761,15552.33,Smithtown,2025-09-07 10:17:46.328250
14522,Credit,814,12052.03,Lutzbury,2026-04-01 10:17:46.328280
14523,Debit,28,1832.62,Amandamouth,2026-03-10 10:17:46.328311
14524,Credit,1206,13536.03,New Lucas,2026-03-08 10:17:46.328334
14525,Credit,619,222.52,East Michelle,2025-10-08 10:17:46.328356
14526,Credit,654,12285.12,Port Dawn,2025-09-28 10:17:46.328381
14527,Debit,932,11369.83,West Victorside,2026-03-04 10:17:46.328406
14528,Debit,47,3237.25,Port Nicholas,2025-08-30 10:17:46.328433
14529,Debit,1857,18249.16,Jasonside,2026-05-18 10:17:46.328458
14530,Debit,298,17441.33,New Paulaborough,2025-11-14 10:17:46.328484
14531,Credit,1758,1664.87,Beltranberg,2025-09-22 10:17:46.328511
14532,Debit,1113,5388.02,South Kellychester,2026-01-27 10:17:46.328545
14533,Credit,1443,19897.22,Youngburgh,2025-11-22 10:17:46.328572
14534,Credit,1688,4305.54,Lake Stephanie,2025-06-14 10:17:46.328606
14535,Debit,957,15449.02,Buckchester,2025-06-20 10:17:46.328631
14536,Credit,1545,9189.54,Jennatown,2026-02-18 10:17:46.328665
14537,Credit,518,13428.52,Elizabethview,2025-08-18 10:17:46.328690
14538,Debit,23,2988.14,Laurenstad,2026-03-16 10:17:46.328715
14539,Debit,794,1428.64,Lake Marybury,2025-08-20 10:17:46.328738
14540,Debit,1983,1577.67,Josephberg,2025-10-01 10:17:46.328762
14541,Credit,1611,19379.11,Port Kevinberg,2026-03-03 10:17:46.328785
